Employee_ID,Department,Expense_Type,Amount,Status
E2149,Finance,Internet,2360,Rejected
E9314,Operations,Internet,47984,Rejected
E2721,HR,Meals,10875,Rejected
E3154,Sales,Internet,38877,Pending
E4172,HR,Training,49748,Pending
E4948,Finance,Training,8683,Approved
E4294,HR,Training,28539,Pending
E1707,IT,Training,24345,Rejected
E4201,Sales,Internet,25678,Pending
E5554,Sales,Internet,37956,Pending
E6041,Operations,Internet,40692,Pending
E5196,Sales,Internet,46458,Approved
E5188,IT,Travel,43048,Approved
E5400,Sales,Meals,18344,Rejected
E8843,Sales,Internet,6616,Approved
E8783,Sales,Training,21321,Pending
E2096,Sales,Internet,14885,Rejected
E8631,HR,Travel,37028,Approved
E3365,Sales,Internet,20964,Rejected
E2652,IT,Meals,7730,Approved
E5353,IT,Internet,11253,Approved
E4961,Finance,Internet,37600,Approved
E5718,Operations,Travel,14914,Rejected
E7306,Operations,Internet,9670,Pending
E9654,Operations,Meals,14712,Approved
E5609,Finance,Meals,9736,Rejected
E6497,Finance,Training,38989,Pending
E5786,Sales,Travel,30595,Approved
E8428,IT,Meals,37490,Pending
E2302,Sales,Internet,47783,Approved
E5343,Finance,Meals,2172,Approved
E3252,Finance,Internet,45441,Rejected
E6401,HR,Travel,13774,Approved
E9212,IT,Internet,37700,Pending
E1614,Finance,Training,43294,Approved
E5231,Finance,Meals,20360,Pending
E9476,IT,Training,9927,Approved
E3915,Finance,Travel,25777,Approved
E6163,HR,Training,18896,Rejected
E9275,IT,Travel,29066,Pending
E9926,Sales,Training,44094,Pending
E1828,Operations,Meals,16670,Rejected
E5927,Sales,Travel,14907,Pending
E2363,Operations,Internet,18590,Approved
E6349,Finance,Internet,24147,Approved
E7288,Sales,Meals,24873,Pending
E2160,IT,Travel,2634,Rejected
E3162,IT,Internet,31852,Pending
E2186,Sales,Travel,9474,Pending
E6012,Sales,Travel,46568,Approved
E8047,Finance,Meals,39457,Rejected
E1644,Sales,Meals,33046,Rejected
E3739,Operations,Training,28448,Approved
E6173,Operations,Meals,32607,Pending
E9694,Operations,Travel,4032,Approved
E9933,Operations,Travel,24764,Approved
E2850,IT,Training,15315,Rejected
E3015,Operations,Training,19260,Pending
E9579,HR,Training,29061,Rejected
E9284,HR,Internet,15672,Approved
E9936,Sales,Training,33591,Rejected
E7009,IT,Training,20093,Approved
E5221,IT,Training,7995,Pending
E8466,IT,Travel,5839,Pending
E5336,IT,Travel,2926,Approved
E2492,Operations,Meals,13510,Pending
E7956,IT,Internet,10264,Pending
E5883,Sales,Internet,2411,Rejected
E5746,Finance,Internet,30992,Rejected
E2015,Sales,Travel,20058,Approved
E4819,Finance,Internet,18656,Approved
E7704,IT,Internet,22058,Pending
E4582,Operations,Internet,17440,Approved
E8479,Operations,Meals,9075,Rejected
E5026,HR,Internet,17254,Rejected
E3146,IT,Training,9846,Pending
E4850,HR,Internet,21268,Approved
E8408,Sales,Internet,15021,Pending
E5764,Operations,Training,44978,Approved
E4079,IT,Travel,36828,Rejected
E2024,HR,Training,22257,Rejected
E3466,Finance,Internet,33558,Rejected
E2581,Operations,Travel,14837,Pending
E5923,HR,Travel,8010,Pending
E1784,Operations,Meals,21921,Rejected
E1975,Sales,Travel,14166,Pending
E9855,Sales,Travel,48977,Rejected
E9980,Finance,Training,49836,Approved
E9067,Operations,Travel,33605,Pending
E9285,Operations,Training,35160,Approved
E9712,Finance,Internet,2732,Approved
E7002,Finance,Travel,12499,Pending
E1957,Operations,Internet,44536,Approved
E1738,HR,Meals,34771,Approved
E9623,Finance,Meals,26457,Pending
E2622,Operations,Internet,28822,Rejected
E1259,IT,Training,30342,Approved
E9935,Operations,Training,32735,Pending
E5998,IT,Internet,34676,Approved
E4865,Finance,Meals,40473,Rejected
E1802,Finance,Meals,12424,Rejected
E5660,Sales,Travel,3859,Approved
E6219,HR,Travel,14445,Approved
E9968,Operations,Meals,28038,Pending
E4246,Finance,Meals,23104,Pending
E6045,Operations,Training,46229,Rejected
E4271,IT,Travel,2659,Pending
E3230,HR,Training,19103,Approved
E4110,IT,Training,29449,Pending
E7480,Finance,Travel,32768,Pending
E9266,Finance,Training,18162,Pending
E5115,IT,Meals,48812,Pending
E3919,Operations,Training,31981,Rejected
E2144,Finance,Training,48093,Pending
E3251,Operations,Training,28957,Approved
E2967,Finance,Training,8056,Pending
E3745,Sales,Travel,37347,Rejected
E1189,Sales,Internet,23509,Pending
E1267,Operations,Training,49324,Approved
E7450,Operations,Internet,24747,Pending
E3466,IT,Meals,13010,Rejected
E8606,HR,Internet,26374,Rejected
E4421,IT,Internet,2928,Rejected
E9178,IT,Meals,37158,Pending
E5982,IT,Training,41556,Pending
E8122,HR,Meals,31071,Approved
E6099,HR,Internet,13405,Approved
E1697,Finance,Travel,47426,Approved
E2557,Operations,Internet,7342,Approved
E1452,HR,Internet,4239,Approved
E4680,Finance,Meals,49147,Rejected
E9220,HR,Internet,30907,Rejected
E5924,Finance,Internet,7017,Rejected
E7622,IT,Internet,29586,Approved
E3916,Sales,Meals,5880,Rejected
E6722,Sales,Internet,42597,Pending
E6582,Sales,Internet,24004,Rejected
E2907,Sales,Internet,34714,Rejected
E9117,IT,Internet,4129,Approved
E8047,Sales,Travel,26454,Approved
E4672,Operations,Meals,9230,Rejected
E9593,Sales,Training,25084,Approved
E4611,HR,Training,41995,Rejected
E7482,IT,Meals,26368,Pending
E1110,HR,Travel,13844,Approved
E9151,IT,Training,35153,Rejected
E4695,Operations,Travel,24912,Pending
E1169,Sales,Training,11629,Pending
E7991,Operations,Training,5190,Approved
E4546,HR,Internet,31832,Pending
E4022,Finance,Meals,46221,Pending
E9905,IT,Internet,18281,Rejected
E4097,Sales,Internet,27549,Pending
E2327,Operations,Training,12969,Rejected
E1844,IT,Travel,828,Rejected
E1567,Finance,Travel,42864,Pending
E5612,HR,Internet,26300,Rejected
E1495,HR,Travel,7984,Rejected
E4613,Sales,Internet,29926,Pending
E2174,Finance,Travel,22853,Rejected
E2004,IT,Internet,41489,Approved
E6012,Operations,Internet,46973,Approved
E4176,IT,Meals,34118,Approved
E4260,HR,Training,39612,Pending
E4028,Sales,Meals,21009,Pending
E9251,HR,Travel,5750,Approved
E6472,Finance,Meals,27711,Rejected
E6458,IT,Meals,24018,Rejected
E8744,Finance,Meals,36859,Pending
E7081,Sales,Internet,27547,Rejected
E4053,Sales,Internet,38139,Rejected
E1269,Sales,Training,25508,Rejected
E7209,Operations,Meals,5516,Approved
E8020,Sales,Internet,25109,Pending
E5007,Operations,Travel,40592,Rejected
E4346,HR,Training,39318,Pending
E8549,Finance,Meals,44491,Approved
E1990,Operations,Training,30877,Approved
E9887,Sales,Meals,39347,Rejected
E6143,Operations,Meals,38945,Rejected
E6556,IT,Meals,40425,Approved
E6867,IT,Internet,573,Pending
E3067,Operations,Training,35488,Pending
E7360,Operations,Meals,8014,Approved
E7190,Sales,Travel,29410,Pending
E6451,Sales,Travel,37236,Pending
E4211,HR,Internet,30383,Rejected
E5644,Operations,Meals,19160,Rejected
E7520,HR,Internet,25904,Rejected
E3270,HR,Training,14751,Rejected
E7808,Operations,Meals,20993,Pending
E4146,IT,Meals,42460,Approved
E4669,Finance,Travel,17605,Approved
E1552,HR,Meals,23390,Rejected
E7053,Operations,Training,5630,Rejected
E5836,Finance,Meals,4921,Pending
E8702,Finance,Meals,47046,Pending
E1979,Operations,Meals,30040,Pending
E5869,Sales,Internet,12058,Rejected
E8117,Operations,Meals,2047,Pending
E6928,HR,Training,30498,Rejected
E5604,HR,Training,21769,Rejected
E1824,Sales,Training,17976,Rejected
E5487,Operations,Training,37638,Approved
E9451,IT,Meals,5946,Rejected
E7052,Finance,Travel,47629,Rejected
E1927,Finance,Travel,43371,Approved
E7962,Operations,Travel,32322,Pending
E5338,Sales,Meals,8732,Pending
E7831,Sales,Travel,4092,Approved
E8074,HR,Meals,32898,Approved
E8491,Operations,Travel,17847,Rejected
E2209,Operations,Training,22561,Approved
E2530,HR,Internet,44506,Approved
E2806,Operations,Internet,12763,Approved
E9032,Operations,Meals,34456,Pending
E1265,HR,Travel,27270,Pending
E3848,Sales,Meals,43726,Approved
E3484,Finance,Travel,7677,Pending
E6421,IT,Meals,8059,Rejected
E2081,HR,Training,9587,Approved
E5974,HR,Training,19849,Approved
E1341,HR,Internet,44333,Rejected
E8989,Operations,Meals,20594,Approved
E9380,Finance,Travel,32587,Rejected
E5619,Finance,Training,38083,Approved
E4816,Operations,Travel,9497,Approved
E7269,Finance,Travel,11305,Approved
E4820,HR,Travel,24277,Rejected
E6215,Operations,Internet,12396,Rejected
E2469,Finance,Internet,24194,Approved
E5819,HR,Internet,3179,Rejected
E2212,Sales,Meals,20719,Approved
E1543,IT,Training,48519,Pending
E5818,Operations,Meals,20281,Pending
E1223,Sales,Training,9437,Approved
E9647,HR,Travel,47585,Rejected
E9096,Operations,Internet,33159,Rejected
E8450,IT,Travel,13346,Rejected
E1301,IT,Travel,24514,Approved
E4417,Operations,Meals,8888,Approved
E7259,Finance,Training,20921,Rejected
E9382,Finance,Internet,17690,Approved
E6613,Finance,Meals,4478,Approved
E6104,Finance,Training,7608,Rejected
E1908,Sales,Meals,17638,Approved
E9787,Sales,Internet,39538,Rejected
E7238,Operations,Travel,18312,Pending
E4783,Sales,Training,6803,Rejected
E4937,Operations,Meals,6153,Rejected
E2976,IT,Training,46315,Pending
E4656,IT,Travel,21646,Rejected
E7904,Operations,Internet,17469,Rejected
E5560,IT,Training,28156,Pending
E2179,Operations,Travel,41811,Rejected
E7001,IT,Meals,14656,Rejected
E1324,Sales,Travel,10594,Approved
E5469,IT,Internet,32802,Rejected
E2209,HR,Training,6526,Rejected
E5725,Operations,Training,42040,Rejected
E5963,Finance,Training,21627,Rejected
E3965,HR,Internet,32557,Rejected
E6083,Sales,Travel,10034,Rejected
E3921,Operations,Travel,17190,Pending
E2006,HR,Travel,25261,Rejected
E8713,IT,Meals,26253,Approved
E7625,Sales,Training,27608,Approved
E5917,Operations,Travel,3754,Pending
E7456,Sales,Internet,5228,Approved
E2168,IT,Internet,22751,Rejected
E5114,Operations,Travel,4310,Pending
E1679,Operations,Internet,5192,Pending
E8015,Sales,Training,17074,Pending
E8174,Sales,Internet,18240,Pending
E6560,IT,Meals,38537,Pending
E7449,Operations,Training,24220,Approved
E9172,HR,Meals,25068,Approved
E2294,Operations,Travel,26410,Pending
E9962,HR,Internet,8268,Approved
E9202,Operations,Internet,26514,Pending
E9153,Operations,Training,47528,Approved
E3590,HR,Meals,22642,Rejected
E1771,IT,Travel,27669,Rejected
E6799,Finance,Training,22228,Pending
E1853,Finance,Internet,12598,Approved
E6153,Operations,Internet,33589,Rejected
E4709,Finance,Meals,47869,Rejected
E5654,Finance,Internet,47209,Rejected
E1071,Finance,Meals,19388,Rejected
E3492,Finance,Internet,2631,Rejected
E1068,Operations,Training,42521,Pending
E6745,IT,Meals,41731,Approved
E9359,Sales,Travel,19113,Pending
E2238,Sales,Training,40651,Rejected
E5521,Finance,Travel,1432,Approved
E8030,Sales,Training,25669,Rejected
E8090,Operations,Training,3651,Approved
E4009,Sales,Internet,46455,Rejected
E8584,Operations,Internet,46758,Rejected
E9999,Operations,Travel,32090,Approved
E7869,Finance,Meals,9862,Pending
E2796,Sales,Meals,41993,Rejected
E4714,HR,Training,18303,Rejected
E2128,Sales,Internet,41311,Rejected
E6024,Sales,Internet,24182,Pending
E7282,IT,Travel,43717,Pending
E7567,IT,Meals,37819,Pending
E1673,Operations,Meals,12241,Approved
E3775,Sales,Travel,36292,Pending
E2207,Sales,Meals,27101,Approved
E8684,HR,Internet,42980,Rejected
E9063,Finance,Meals,36427,Rejected
E8073,HR,Internet,23616,Pending
E3304,Sales,Travel,8830,Approved
E7932,Finance,Internet,35270,Rejected
E6226,HR,Internet,19418,Rejected
E2812,Operations,Meals,28490,Rejected
E7363,HR,Meals,1802,Approved
E8776,Sales,Internet,11116,Pending
E1656,IT,Internet,12224,Pending
E6421,Sales,Training,19398,Rejected
E3107,Sales,Meals,8356,Pending
E6429,Sales,Meals,32780,Pending
E7714,IT,Travel,30542,Rejected
E9221,HR,Internet,30171,Approved
E8037,IT,Meals,49258,Approved
E1841,HR,Internet,2593,Approved
E1913,HR,Training,35470,Pending
E9924,Sales,Meals,28497,Pending
E1942,HR,Meals,4043,Pending
E4387,Finance,Training,36000,Approved
E9668,Operations,Meals,2432,Pending
E1033,Finance,Travel,43197,Approved
E5006,Finance,Meals,20672,Rejected
E5408,IT,Travel,46617,Approved
E1168,Operations,Travel,40842,Rejected
E7883,HR,Travel,3050,Approved
E2251,IT,Travel,6427,Rejected
E7102,HR,Meals,29532,Pending
E9513,IT,Training,2455,Approved
E2152,Sales,Training,11172,Pending
E5267,Finance,Training,28360,Pending
E8102,HR,Travel,34954,Rejected
E2840,Sales,Travel,3765,Rejected
E9976,IT,Meals,37852,Pending
E7042,Finance,Meals,40074,Rejected
E3007,Finance,Travel,46653,Pending
E5910,Sales,Training,33827,Rejected
E3716,Operations,Travel,18801,Pending
E9683,Operations,Internet,19006,Pending
E5997,Finance,Meals,49507,Rejected
E1739,Operations,Training,13642,Pending
E4766,Finance,Training,4305,Rejected
E6858,Sales,Training,29057,Pending
E8038,HR,Travel,1943,Approved
E2061,Operations,Internet,43002,Rejected
E6358,IT,Travel,46196,Rejected
E8714,Sales,Training,7375,Approved
E6803,Finance,Training,33454,Rejected
E7604,Finance,Travel,37509,Pending
E8207,Operations,Training,48190,Rejected
E6020,HR,Meals,3980,Approved
E2492,HR,Meals,19506,Approved
E6959,IT,Meals,2619,Rejected
E1909,IT,Travel,21794,Rejected
E9972,Sales,Training,4097,Approved
E6621,IT,Training,45895,Pending
E5911,Finance,Internet,49438,Pending
E5456,IT,Travel,38805,Rejected
E4710,Finance,Travel,39513,Pending
E1618,Sales,Travel,16228,Approved
E5900,Finance,Travel,5854,Rejected
E4069,IT,Internet,13317,Approved
E7071,HR,Travel,45653,Approved
E9896,Operations,Meals,11494,Approved
E3693,HR,Travel,4732,Rejected
E4821,Finance,Travel,18091,Approved
E3252,HR,Internet,18201,Pending
E8541,Finance,Internet,29155,Approved
E3676,Sales,Meals,1179,Rejected
E5523,IT,Internet,38101,Rejected
E6353,Finance,Travel,30638,Approved
E3329,Finance,Meals,37798,Rejected
E5767,Operations,Travel,15755,Pending
E6212,Sales,Training,9402,Approved
E6412,HR,Training,11444,Rejected
E6382,HR,Training,38891,Approved
E6995,Operations,Training,7478,Rejected
E2576,Operations,Meals,16254,Approved
E8135,Sales,Meals,19861,Approved
E8358,Finance,Training,9173,Pending
E1359,Operations,Training,43162,Approved
E3138,Sales,Training,41857,Rejected
E8902,IT,Travel,24903,Pending
E2950,HR,Training,16126,Pending
E4070,Finance,Training,38134,Pending
E2554,Sales,Travel,32570,Approved
E6700,HR,Training,34172,Rejected
E9282,IT,Internet,46546,Approved
E8079,HR,Travel,31885,Pending
E2513,Operations,Training,13814,Rejected
E6663,Operations,Meals,3461,Pending
E6655,Operations,Travel,22716,Rejected
E5264,Operations,Travel,21019,Rejected
E2819,Finance,Training,43787,Approved
E8415,Sales,Training,3268,Rejected
E5592,Finance,Travel,20613,Rejected
E9250,Operations,Training,49719,Approved
E1366,Operations,Travel,48977,Approved
E3817,Operations,Internet,35788,Approved
E8722,Finance,Internet,6330,Approved
E3469,Finance,Meals,10423,Pending
E8118,Operations,Internet,28591,Rejected
E3122,HR,Meals,3017,Rejected
E1761,HR,Internet,33191,Approved
E2663,HR,Training,31938,Pending
E4595,Finance,Travel,18660,Pending
E3855,HR,Training,30851,Rejected
E5184,IT,Meals,39603,Approved
E3141,HR,Meals,24195,Approved
E5526,Finance,Internet,17507,Pending
E4552,Operations,Training,20978,Pending
E1653,HR,Meals,33928,Rejected
E3648,Sales,Internet,14621,Approved
E1590,HR,Meals,25736,Pending
E6844,Operations,Internet,38516,Rejected
E4712,Sales,Training,37712,Pending
E5438,Operations,Internet,5608,Rejected
E3693,Operations,Meals,43320,Approved
E4641,Sales,Internet,2183,Pending
E7793,IT,Travel,2469,Rejected
E3011,HR,Internet,33594,Pending
E6588,Sales,Internet,6063,Rejected
E7296,Sales,Travel,6280,Pending
E5232,IT,Travel,12336,Pending
E9137,Operations,Internet,8172,Rejected
E7753,Sales,Internet,25483,Pending
E1663,IT,Meals,44329,Rejected
E3749,IT,Travel,25771,Rejected
E3049,Sales,Internet,42661,Rejected
E9878,Sales,Meals,4242,Pending
E7127,Finance,Travel,31986,Approved
E6324,Operations,Internet,17588,Approved
E8107,Sales,Internet,40269,Rejected
E9974,Operations,Training,29961,Rejected
E3885,Finance,Internet,24701,Rejected
E4024,IT,Travel,20874,Approved
E2958,Sales,Travel,6081,Pending
E5484,Finance,Internet,8767,Pending
E1896,HR,Travel,34175,Pending
E2403,Sales,Training,37047,Approved
E5019,IT,Travel,1556,Pending
E6225,HR,Meals,34505,Pending
E3693,Operations,Training,14369,Rejected
E1827,HR,Training,38852,Approved
E8506,Operations,Internet,40387,Pending
E2203,Finance,Training,45768,Rejected
E5896,Sales,Training,10616,Rejected
E9951,Sales,Travel,39918,Rejected
E8669,IT,Training,31032,Rejected
E2283,HR,Internet,39745,Pending
E3218,IT,Training,17205,Approved
E9432,IT,Travel,19068,Pending
E4621,Operations,Travel,33681,Pending
E5849,IT,Travel,31061,Rejected
E9070,IT,Training,37896,Rejected
E7614,Finance,Travel,36103,Pending
E5226,HR,Training,7475,Pending
E9045,IT,Travel,31787,Rejected
E1081,IT,Training,4731,Approved
E9637,Operations,Travel,38291,Rejected
E7954,Sales,Meals,44127,Approved
E1955,Sales,Training,25545,Approved
E8087,HR,Internet,24698,Pending
E8658,Operations,Internet,20674,Rejected
E1626,Sales,Training,8391,Pending
E9475,IT,Meals,26205,Pending
E5671,Sales,Travel,40921,Rejected
E8490,IT,Meals,19501,Pending
E9663,Sales,Travel,6403,Approved
E2165,Finance,Training,33487,Rejected
E8141,Finance,Travel,16245,Approved
E3904,IT,Travel,34104,Rejected
E5682,Operations,Travel,10001,Pending
E3499,Operations,Meals,1148,Approved
E4182,IT,Meals,32836,Pending
E4302,Finance,Training,2395,Rejected
E4702,Finance,Training,24731,Rejected
E3466,IT,Meals,17187,Rejected
E9464,IT,Internet,38091,Rejected
E1214,IT,Training,13137,Approved
E5136,Operations,Meals,12041,Pending
E4004,IT,Meals,46339,Pending
E6656,Operations,Internet,2553,Rejected
E9162,Sales,Training,22061,Approved
E3522,Operations,Travel,36239,Approved
E9306,HR,Internet,37610,Pending
E3665,Sales,Training,49355,Rejected
E4117,Finance,Travel,29684,Pending
E4614,IT,Training,12817,Approved
E8772,Operations,Training,36536,Rejected
E2436,Sales,Travel,17638,Approved
E9658,Sales,Meals,30602,Rejected
E1414,Operations,Travel,46379,Pending
E9397,Sales,Internet,21747,Approved
E1696,Sales,Meals,45166,Approved
E1425,Operations,Internet,8970,Approved
E2317,HR,Travel,45470,Approved
E3241,Operations,Travel,25651,Rejected
E2852,Finance,Travel,31072,Approved
E7607,Finance,Meals,2318,Pending
E2695,HR,Internet,12551,Pending
E9613,Finance,Travel,4046,Approved
E5359,Finance,Travel,25773,Rejected
E3344,Sales,Training,39137,Pending
E1119,HR,Training,2798,Rejected
E7879,HR,Travel,27489,Approved
E2717,HR,Travel,28381,Rejected
